Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-20 00:00:00-05:00,209.28277771906542,217.05997996557417,208.88862656387894,215.66604614257812,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,216.012148486978,217.55029161428877,213.82030406529316,216.27171325683594,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,218.30010489062968,221.17450381399632,217.06959641111914,217.2137908935547,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,220.2612290947195,220.89571417206457,215.55069007064066,220.65538024902344,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,222.89530847335894,225.12559979449426,221.1841320050196,223.34713745117188,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,228.79789854562574,231.1435600205835,221.2417992926183,223.89508056640625,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,226.50026815233804,233.258455854458,226.00036956209294,229.69189453125,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,226.865621593154,228.81713192909436,222.4050244440305,222.99143981933594,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,225.97161180305966,233.123953166818,223.4432937200523,230.38414001464844,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,231.97029548956272,232.9412392161706,229.4612088540299,230.24949645996094,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,230.30716407808396,235.61372573695,230.00913773665354,233.6045379638672,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,233.27772429583018,233.8353007616422,231.0762573300535,232.65284729003906,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,232.86430337018712,233.87370861931726,231.1242883926128,232.83546447753906,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,233.74876347372876,234.258270207897,231.4992415150819,233.09506225585938,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,232.51824112301904,235.29650047098852,232.04719605846225,234.34478759765625,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,235.5272231317253,236.41165012771697,231.57613320998735,233.4315185546875,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,235.31572239258884,235.67141186361138,232.7874051200119,235.0369415283203,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,234.49862618593036,235.81566615917376,233.34502620134742,235.5176544189453,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,235.5560591780429,236.6135341978641,233.5276404900709,234.27748107910156,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,232.52389044785886,235.40489550586014,232.15773674713387,235.2989044189453,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,232.98633869109634,235.0386897154469,232.08059954957508,234.90379333496094,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,234.8652979063728,234.97128898789117,231.42541756286278,232.18663024902344,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,228.76596930430472,229.25737436114906,223.9289456662029,225.9620361328125,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,221.9344340967485,226.27040833152452,220.3927484877867,224.76727294921875,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,221.62607102742007,226.62689654449298,220.65289108022142,226.00059509277344,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,223.6206454640999,226.0391502353063,219.57373913394193,220.64328002929688,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,223.09067530726543,226.79070286617392,221.17320598719547,223.90969848632812,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,227.30136688188594,228.81414695837077,224.65160522398833,228.303466796875,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,228.37097480715258,228.65041253400463,224.94073924067865,225.34542846679688,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,223.69773120014005,225.0659701891596,218.97632822975632,219.26539611816406,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,218.47528211448403,224.01569334198643,216.08566807744373,218.46563720703125,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,221.15394159707046,224.7672531409502,218.20548172968094,223.1581268310547,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,222.93650165921431,224.86360116532182,218.85106011593194,219.10157775878906,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,224.39147806891881,226.80035252533506,223.22557636286808,225.2586669921875,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,228.36128646522027,228.36128646522027,223.58207332574838,223.94822692871094,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,226.39564069372042,230.45217663835976,225.769324576254,228.48654174804688,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,225.4802632973493,227.22430063000746,224.72869569658027,227.15684509277344,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,226.3956551753094,226.6172675005386,223.360464648673,226.25111389160156,26034900,0.0,0.0
2021-03-16 00:00:00-04:00,227.66754157982132,231.30975858381365,227.33993818218457,229.04542541503906,28092200,0.0,0.0
2021-03-17 00:00:00-04:00,227.5422977642344,229.8548262925455,224.72873388533623,228.3998565673828,29562100,0.0,0.0
2021-03-18 00:00:00-04:00,224.0831392862076,225.65373016609632,221.93442734749217,222.31021118164062,34833000,0.0,0.0
2021-03-19 00:00:00-04:00,222.59926613983933,223.99641032914968,220.99013983048442,221.9536895751953,46430700,0.0,0.0
2021-03-22 00:00:00-04:00,221.8766463051497,228.26497233773054,221.75138010952486,227.38815307617188,30127000,0.0,0.0
2021-03-23 00:00:00-04:00,228.83346531421046,232.26370051990457,228.42877613065596,228.92018127441406,31638400,0.0,0.0
2021-03-24 00:00:00-04:00,229.18032483029094,229.3248514186312,226.7425450229314,226.87744140625,25620100,0.0,0.0
2021-03-25 00:00:00-04:00,226.72325318085586,228.3034741413882,223.12921682416135,223.8711395263672,34061900,0.0,0.0
2021-03-26 00:00:00-04:00,223.10996639827545,228.08188705685933,223.10996639827545,227.86026000976562,25479900,0.0,0.0
2021-03-29 00:00:00-04:00,227.96621905911806,228.1685709644326,223.4279082241939,226.66543579101562,25227500,0.0,0.0
2021-03-30 00:00:00-04:00,225.01781997867883,225.32616302175384,222.6764006435757,223.39906311035156,24792000,0.0,0.0
2021-03-31 00:00:00-04:00,224.42037928624902,230.38475468378886,223.91932929173933,227.17613220214844,43623500,0.0,0.0
2021-04-01 00:00:00-04:00,229.77770349981284,233.98841108228743,229.37301438067678,233.5162811279297,30338000,0.0,0.0
2021-04-05 00:00:00-04:00,233.91130712339367,240.8488763471549,233.85349649696246,239.99131774902344,36910600,0.0,0.0
2021-04-06 00:00:00-04:00,238.5845520178137,240.3092995854975,237.88116482343338,238.825439453125,22931900,0.0,0.0
2021-04-07 00:00:00-04:00,238.7772914734949,241.78356236987554,238.17989525757417,240.79110717773438,22719800,0.0,0.0
2021-04-08 00:00:00-04:00,243.55652784524617,244.87658658745144,242.81459025828295,244.01902770996094,23625200,0.0,0.0
2021-04-09 00:00:00-04:00,243.6528418652881,246.65912734571288,243.23852249383873,246.52423095703125,24326800,0.0,0.0
2021-04-12 00:00:00-04:00,245.4257592507689,248.27787293295458,245.33902860071908,246.58201599121094,27148700,0.0,0.0
2021-04-13 00:00:00-04:00,247.88283047292305,249.74247452603694,247.46848171177655,249.06797790527344,23837500,0.0,0.0
2021-04-14 00:00:00-04:00,248.09485093126338,249.39561983550192,245.85940799704645,246.2737274169922,23070900,0.0,0.0
2021-04-15 00:00:00-04:00,248.52838799920875,250.45548756154315,248.33569568609872,250.04116821289062,25627500,0.0,0.0
2021-04-16 00:00:00-04:00,250.01224908665404,251.48647899420502,248.21041580022555,251.23594665527344,24878600,0.0,0.0
2021-04-19 00:00:00-04:00,250.70602739466509,251.9490148829156,248.42241904999537,249.30886840820312,23209300,0.0,0.0
2021-04-20 00:00:00-04:00,248.4224102579436,250.71566342921685,247.47812089177063,248.84637451171875,19722900,0.0,0.0
2021-04-21 00:00:00-04:00,249.5015807711074,251.1781479677926,247.87317930102822,251.081787109375,24030400,0.0,0.0
2021-04-22 00:00:00-04:00,250.7253131243237,252.23809353590977,246.3218976936816,247.796142578125,25606200,0.0,0.0
2021-04-23 00:00:00-04:00,248.48022992608404,251.9779204442921,247.89244925075985,251.6310272216797,21462600,0.0,0.0
2021-04-26 00:00:00-04:00,252.12242421733816,252.8739918255724,250.68674453877372,252.01641845703125,19763300,0.0,0.0
2021-04-27 00:00:00-04:00,252.04535927725757,253.596689841561,250.63858471602703,252.42115783691406,31014200,0.0,0.0
2021-04-28 00:00:00-04:00,246.7458045014703,247.18905855365446,243.72990381278854,245.28121948242188,46903100,0.0,0.0
2021-04-29 00:00:00-04:00,246.1484222060443,246.765093449427,239.92388443782954,243.30593872070312,40589000,0.0,0.0
2021-04-30 00:00:00-04:00,240.63697229842265,243.8552256361316,240.50207589212962,242.98802185058594,30945100,0.0,0.0
2021-05-03 00:00:00-04:00,244.1635018762169,245.07888590495,241.96660961246243,242.6796417236328,19626600,0.0,0.0
2021-05-04 00:00:00-04:00,241.822060668799,242.05331788139998,236.8019604436024,238.75796508789062,32756100,0.0,0.0
2021-05-05 00:00:00-04:00,239.98170489353652,240.40566914745548,236.85981302850186,237.48611450195312,21901300,0.0,0.0
2021-05-06 00:00:00-04:00,237.46686169080553,240.75257026464385,235.77101921847165,240.62730407714844,26491100,0.0,0.0
2021-05-07 00:00:00-04:00,242.95908444287628,245.0307254048169,242.01480972352581,243.25779724121094,27032900,0.0,0.0
2021-05-10 00:00:00-04:00,241.72574357032727,242.55439702053783,238.1124316716074,238.1702423095703,29299900,0.0,0.0
2021-05-11 00:00:00-04:00,235.63609576214722,237.61137570239922,233.7282713620621,237.25485229492188,33641600,0.0,0.0
2021-05-12 00:00:00-04:00,233.34285752909457,235.47230909481863,229.39231209908553,230.2884063720703,36684400,0.0,0.0
2021-05-13 00:00:00-04:00,232.98636182287154,236.64785427436397,232.620208166941,234.17152404785156,29624300,0.0,0.0
2021-05-14 00:00:00-04:00,236.62855835108564,240.09732876118926,236.54184239891873,239.10487365722656,23901100,0.0,0.0
2021-05-17 00:00:00-04:00,237.56319142820627,237.60172694867597,234.64363689109996,236.2431182861328,24970200,0.0,0.0
2021-05-18 00:00:00-04:00,237.29342237609092,237.4283187651107,234.04624942898002,234.21969604492188,20168000,0.0,0.0
2021-05-19 00:00:00-04:00,231.1195642014023,234.90539963544057,230.43387234833128,234.79916381835938,25739800,0.56,0.0
2021-05-20 00:00:00-04:00,235.6103869428777,239.46381831338093,235.51380358455043,238.04412841796875,21800700,0.0,0.0
2021-05-21 00:00:00-04:00,239.0968753298311,239.83085887580378,236.36373086578163,236.7790069580078,21863100,0.0,0.0
2021-05-24 00:00:00-04:00,239.3093342319366,242.56400536992075,239.0389184634438,242.19700622558594,21411500,0.0,0.0
2021-05-25 00:00:00-04:00,243.15308904334714,244.0995440791207,242.23560606830273,243.10479736328125,17704300,0.0,0.0
2021-05-26 00:00:00-04:00,242.82474682274213,244.28307617770727,242.16802704328916,242.88270568847656,17771600,0.0,0.0
2021-05-27 00:00:00-04:00,242.57365495139308,242.87304278179596,240.71936910222183,240.77731323242188,24426200,0.0,0.0
2021-05-28 00:00:00-04:00,242.40944267772443,243.45248109189532,241.01872479216328,241.13461303710938,18270200,0.0,0.0
2021-06-01 00:00:00-04:00,242.63156646330611,242.6895105857164,238.50771922855193,238.93264770507812,23213300,0.0,0.0
2021-06-02 00:00:00-04:00,239.6376848701333,240.73866745632938,237.42605251919264,238.83609008789062,19406700,0.0,0.0
2021-06-03 00:00:00-04:00,236.82731737156632,237.90898052201237,234.68329595796422,237.30055236816406,25307700,0.0,0.0
2021-06-04 00:00:00-04:00,239.28035338560628,243.03721667775164,239.03890969141557,242.20664978027344,25281100,0.0,0.0
2021-06-07 00:00:00-04:00,241.42440195029883,245.3937373224419,241.26022198801496,245.12332153320312,23079200,0.0,0.0
2021-06-08 00:00:00-04:00,246.42707312197177,247.24798750204266,243.86776135481398,243.92572021484375,22455000,0.0,0.0
2021-06-09 00:00:00-04:00,245.1232687272785,246.78440235278245,244.54381276226331,244.91079711914062,17937600,0.0,0.0
2021-06-10 00:00:00-04:00,245.58681988935092,248.64832364459446,244.9880443449052,248.43585205078125,24563600,0.0,0.0
2021-06-11 00:00:00-04:00,249.16021356263965,249.64310092841745,247.82743971739598,249.06365966796875,18999700,0.0,0.0
2021-06-14 00:00:00-04:00,249.0733121276695,251.0531681285007,248.01095396540734,250.99522399902344,19150500,0.0,0.0
2021-06-15 00:00:00-04:00,250.87927818513813,251.09174979380785,248.86081263932797,249.5175323486328,18038900,0.0,0.0
2021-06-16 00:00:00-04:00,250.5219449324532,251.661551976009,245.7123911746522,248.5710906982422,27220000,0.0,0.0
2021-06-17 00:00:00-04:00,247.30596272468455,252.79155657314612,247.24801859392045,251.97064208984375,27565500,0.0,0.0
2021-06-18 00:00:00-04:00,250.74411584577345,253.32271805483876,249.89422930673348,250.5509490966797,37202200,0.0,0.0
2021-06-21 00:00:00-04:00,250.92754857549733,254.50089669703038,249.0925828403209,253.64137268066406,26696100,0.0,0.0
2021-06-22 00:00:00-04:00,253.72836207780614,256.69329785095465,253.41930706163052,256.4228820800781,24694100,0.0,0.0
2021-06-23 00:00:00-04:00,256.88639899107653,257.69764618957555,255.37979284056348,256.1910400390625,19518700,0.0,0.0
2021-06-24 00:00:00-04:00,257.0506405026698,258.68280237536817,256.38425349082917,257.5625,21446900,0.0,0.0
2021-06-25 00:00:00-04:00,257.1182241550708,258.1033037968489,255.6985340834192,255.94961547851562,25611100,0.0,0.0
2021-06-28 00:00:00-04:00,257.07957091320475,259.69681210956895,256.80915517490627,259.5229797363281,19590000,0.0,0.0
2021-06-29 00:00:00-04:00,259.6677976306942,262.3526496913394,258.80827361022557,262.1112060546875,19937800,0.0,0.0
2021-06-30 00:00:00-04:00,261.425522007778,262.0725744679508,260.3728312580289,261.6283264160156,21656500,0.0,0.0
2021-07-01 00:00:00-04:00,260.3825011586097,262.5361893370135,260.3728634533788,262.3044128417969,16725300,0.0,0.0
2021-07-02 00:00:00-04:00,263.48263005971666,268.485335349886,263.1735751181436,268.1473083496094,26458000,0.0,0.0
2021-07-06 00:00:00-04:00,268.51434487101903,269.80847946217114,264.911994546403,268.1570129394531,31565600,0.0,0.0
2021-07-07 00:00:00-04:00,269.8373838684895,271.08324120039293,267.6643912880779,270.3492431640625,23260000,0.0,0.0
2021-07-08 00:00:00-04:00,267.4230406840095,269.1904251024168,265.46251898624683,267.9252624511719,24618600,0.0,0.0
2021-07-09 00:00:00-04:00,266.2834081325927,268.53365027178893,265.89710413753784,268.42742919921875,23916700,0.0,0.0
2021-07-12 00:00:00-04:00,269.60569640968833,270.19480488995174,267.1139809234751,267.82867431640625,18931700,0.0,0.0
2021-07-13 00:00:00-04:00,268.02186170569263,273.1694588514705,267.8963357157704,271.36346435546875,26120100,0.0,0.0
2021-07-14 00:00:00-04:00,272.68647593854706,273.95163836113994,270.94806389988065,272.84100341796875,23113700,0.0,0.0
2021-07-15 00:00:00-04:00,272.34851545658927,272.8410700755124,270.25277100423347,271.4117126464844,22604200,0.0,0.0
2021-07-16 00:00:00-04:00,272.4160343131593,274.37655547016755,269.8953474123771,271.1412048339844,26186800,0.0,0.0
2021-07-19 00:00:00-04:00,269.3835373269348,270.7742552906223,265.05688541600085,267.5292663574219,32935600,0.0,0.0
2021-07-20 00:00:00-04:00,268.5143048947206,271.3536845134993,266.8048945010074,269.7601623535156,26259700,0.0,0.0
2021-07-21 00:00:00-04:00,269.3545150504272,271.8848396458678,267.7996321780763,271.7689514160156,24364300,0.0,0.0
2021-07-22 00:00:00-04:00,274.1255021437583,276.6172175095201,273.7198932527501,276.3468017578125,23384100,0.0,0.0
2021-07-23 00:00:00-04:00,277.5346818630906,280.06500696204523,276.6944625563651,279.7559814453125,22768100,0.0,0.0
2021-07-26 00:00:00-04:00,279.10891909383747,279.7753060682077,276.8297046974641,279.1571960449219,23176100,0.0,0.0
2021-07-27 00:00:00-04:00,279.52419766900096,279.66905799664846,273.2659957297597,276.7331237792969,33604100,0.0,0.0
2021-07-28 00:00:00-04:00,279.0992579270903,280.2195602635999,274.1158562811447,276.424072265625,33566900,0.0,0.0
2021-07-29 00:00:00-04:00,276.4432861687937,278.7418342171071,276.2887587105013,276.69439697265625,18168300,0.0,0.0
2021-07-30 00:00:00-04:00,275.4100159116341,276.8490109491029,274.1931302179792,275.1589050292969,20944800,0.0,0.0
2021-08-02 00:00:00-04:00,276.55923228454304,276.9552034530972,274.0289072556845,275.07196044921875,16267400,0.0,0.0
2021-08-03 00:00:00-04:00,275.6514440057943,277.399493957448,274.2800308832114,277.2932434082031,17879000,0.0,0.0
2021-08-04 00:00:00-04:00,276.42401866440616,277.7471252056278,274.90774540592605,276.7041015625,16191300,0.0,0.0
2021-08-05 00:00:00-04:00,277.0614843102284,279.7173650578754,276.3081811316384,279.6111145019531,13900200,0.0,0.0
2021-08-06 00:00:00-04:00,278.6356932572146,279.5918008650478,277.7761395496052,279.55316162109375,16589300,0.0,0.0
2021-08-09 00:00:00-04:00,279.8332049639728,281.57158754551716,277.9595997842777,278.4617919921875,16117600,0.0,0.0
2021-08-10 00:00:00-04:00,278.91581155996147,279.35042210442583,275.43904509670386,276.6365966796875,18616600,0.0,0.0
2021-08-11 00:00:00-04:00,277.3801707605832,278.78055600328867,276.0763688920484,277.12908935546875,13955900,0.0,0.0
2021-08-12 00:00:00-04:00,276.81998754199003,280.04567127675176,276.5399046461844,279.8911437988281,14561300,0.0,0.0
2021-08-13 00:00:00-04:00,279.5725223314767,282.87545590974054,279.3986604538494,282.8271789550781,18249000,0.0,0.0
2021-08-16 00:00:00-04:00,283.15555726343564,284.7297751327067,280.0940377327958,284.5173034667969,22507600,0.0,0.0
2021-08-17 00:00:00-04:00,282.38286745226713,283.3872518796963,281.1176755303159,283.0492248535156,20075300,0.0,0.0
2021-08-18 00:00:00-04:00,282.584814824955,285.2748073508947,280.87210209094656,281.3172302246094,21813000,0.56,0.0
2021-08-19 00:00:00-04:00,279.34329542686044,287.83903054796286,279.2949260524418,287.16168212890625,29850500,0.0,0.0
2021-08-20 00:00:00-04:00,290.0161620223418,295.9380140450742,288.40990321723297,294.50592041015625,40817600,0.0,0.0
2021-08-23 00:00:00-04:00,293.4318320033586,295.5122166623576,292.0771649832797,294.7864990234375,22830200,0.0,0.0
2021-08-24 00:00:00-04:00,295.1444949708828,295.75410247092947,292.2222827737738,292.82220458984375,18175800,0.0,0.0
2021-08-25 00:00:00-04:00,294.447831273216,294.7284503679531,290.6934767445652,292.23199462890625,20006100,0.0,0.0
2021-08-26 00:00:00-04:00,291.2450342127576,292.6384146370942,289.27110321955627,289.40655517578125,17666100,0.0,0.0
2021-08-27 00:00:00-04:00,289.30973750370686,291.12887438760663,287.2196672240897,290.01611328125,22605700,0.0,0.0
2021-08-30 00:00:00-04:00,291.37083262941843,294.3704718901261,291.31277757201053,293.7608642578125,16348100,0.0,0.0
2021-08-31 00:00:00-04:00,294.5640040245376,294.6414009234125,291.7385299783542,292.1062316894531,26285300,0.0,0.0
2021-09-01 00:00:00-04:00,293.06416766628405,295.3090616023399,291.72884231587955,292.0578308105469,18983800,0.0,0.0
2021-09-02 00:00:00-04:00,292.41583318258716,293.5382504553408,290.4612148158913,291.3998107910156,16285600,0.0,0.0
2021-09-03 00:00:00-04:00,291.24506108634296,292.80295066862675,290.5387146525383,291.3902282714844,14747900,0.0,0.0
2021-09-07 00:00:00-04:00,291.26435619148464,291.341753077698,288.5453365467867,290.4612121582031,17180400,0.0,0.0
2021-09-08 00:00:00-04:00,290.0742243166977,290.8773389745254,287.8390159882199,290.49029541015625,15046800,0.0,0.0
2021-09-09 00:00:00-04:00,291.0804908900287,292.35776092046893,287.38416225475055,287.6260681152344,19927000,0.0,0.0
2021-09-10 00:00:00-04:00,288.7582677272122,290.20970322785337,285.81668351097755,286.135986328125,19633400,0.0,0.0
